Mesh_X,Mesh_Y,Mesh_X_Index,Mesh_Y_Index,Pair_Index,Run_Index,Foot_X,Foot_Y,Kp,Kd,Start_Amp_Mult,Start_Freq_Mult,Amplitude_Deg,Frequency_Hz,Fell,Distance_Traversed,CoT
0.8268,0.95472,8,6,95,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.0017,23.9456
0.8268,0.95472,8,6,95,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,False,0.0005,80.8866
0.8268,0.95472,8,6,95,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.0011,10.8637
0.8268,0.95472,8,6,95,1,0.0228,-0.0094,26.25,4.1,1.723,1.152,29.23,0.608,False,0.0008,13.7146
0.8268,0.95472,8,6,95,1,-0.0224,0.0021,21.59,10.94,1.491,0.701,39.25,0.711,False,0.0011,47.9221
0.8268,0.95472,8,6,95,1,-0.0139,-0.0001,25.24,12.5,0.985,0.859,38.37,0.641,False,0.0018,26.5641
0.8268,0.95472,8,6,95,1,-0.0062,-0.0108,33.68,12.27,1.519,1.012,35.88,0.537,False,0.0013,34.9287
0.8268,0.95472,8,6,95,1,-0.0238,-0.018,34.46,3.05,1.756,1.117,30.61,0.687,False,0.0005,53.1729
0.8268,0.95472,8,6,95,1,-0.0698,-0.0116,37.01,4.56,1.58,0.933,22.55,0.555,False,0.0023,9.8943
0.8268,0.95472,8,6,95,1,0.0216,-0.0075,32.1,13.28,1.669,0.803,24.81,0.727,False,0.0007,46.7078
0.8268,0.95472,8,6,95,1,-0.0115,0.0036,36.44,2.23,0.839,1.379,37.11,0.8,False,0.0011,29.2926
0.8268,0.95472,8,6,95,1,-0.0626,-0.0153,41.2,7.57,0.876,0.939,37.93,0.431,False,0.0041,16.1238
0.8268,0.95472,8,6,95,1,0.0122,-0.0136,35.07,8.89,1.772,1.031,21.85,0.768,False,0.0006,35.5979
0.8268,0.95472,8,6,95,1,-0.0463,-0.0023,24.21,3.6,1.228,1.352,20.47,0.748,False,0.0003,21.4234
0.8268,0.95472,8,6,95,1,-0.0344,0.0051,22.51,13.08,1.116,1.299,26.74,0.468,False,0.0004,79.3257
0.8268,0.95472,8,6,95,1,-0.0355,0.0043,29.45,11.63,1.069,1.324,34.42,0.703,False,0.0003,174.9909
0.8268,0.95472,8,6,95,1,-0.0579,0.0064,27.64,9.75,1.393,0.786,32.56,0.482,False,0.0007,58.3129
0.8268,0.95472,8,6,95,1,0.0182,-0.014,30.86,9.9,1.562,1.198,25.67,0.45,False,0.0005,32.7905
0.8268,0.95472,8,6,95,1,0.001,-0.0012,22.08,4.98,1.009,0.729,34.87,0.776,False,0.0008,23.8603
0.8268,0.95472,8,6,95,1,-0.0523,-0.0173,20.73,14.51,1.311,1.214,23.38,0.62,False,0.0004,103.0984
0.8268,0.95472,8,6,95,1,0.0137,0.0084,38.4,14.88,1.662,1.064,39.98,0.745,False,0.001,46.397
0.8268,0.95472,8,6,95,1,0.0035,-0.0045,39.5,5.05,1.299,0.907,20.71,0.403,False,0.0001,77.7864
0.8268,0.97344,8,7,96,1,-0.0405,-0.0081,42.97,6.43,1.408,1.078,36.09,0.494,False,0.0021,25.0382
0.8268,0.97344,8,7,96,1,-0.0508,-0.0196,23.79,11.48,1.619,0.975,33.75,0.669,False,0.0023,25.4257
0.8268,0.97344,8,7,96,1,-0.0277,0.0012,29.11,8.26,1.034,1.169,29.45,0.635,False,0.0017,17.6197
0.8268,0.97344,8,7,96,1,-0.0416,-0.0122,38.17,6.86,1.175,1.237,31.69,0.458,False,0.0021,18.1665
0.8268,0.97344,8,7,96,1,-0.0168,-0.0061,27.19,6.19,1.159,0.988,26.35,0.66,False,0.0006,27.9109
0.8268,0.97344,8,7,96,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.0011,17.8904
0.8268,0.97344,8,7,96,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,False,0.0014,44.7711
0.8268,0.97344,8,7,96,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.0003,103.3316
0.8268,0.97344,8,7,96,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.0013,32.6771
0.8268,0.97344,8,7,96,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,False,0.0005,74.0686
0.8268,0.97344,8,7,96,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.001,11.901
0.8268,0.97344,8,7,96,1,0.0228,-0.0094,26.25,4.1,1.723,1.152,29.23,0.608,False,0.0007,14.7245
0.8268,0.97344,8,7,96,1,-0.0224,0.0021,21.59,10.94,1.491,0.701,39.25,0.711,False,0.0018,27.1519
0.8268,0.97344,8,7,96,1,-0.0139,-0.0001,25.24,12.5,0.985,0.859,38.37,0.641,False,0.0018,26.2436
0.8268,0.97344,8,7,96,1,-0.0062,-0.0108,33.68,12.27,1.519,1.012,35.88,0.537,False,0.0006,74.036
0.8268,0.97344,8,7,96,1,-0.0238,-0.018,34.46,3.05,1.756,1.117,30.61,0.687,False,0.0003,83.3409
0.8268,0.97344,8,7,96,1,-0.0698,-0.0116,37.01,4.56,1.58,0.933,22.55,0.555,False,0.0016,13.8497
0.8268,0.97344,8,7,96,1,0.0216,-0.0075,32.1,13.28,1.669,0.803,24.81,0.727,False,0.0009,35.5548
0.8268,0.97344,8,7,96,1,-0.0115,0.0036,36.44,2.23,0.839,1.379,37.11,0.8,False,0.0005,60.5524
0.8268,0.97344,8,7,96,1,-0.0626,-0.0153,41.2,7.57,0.876,0.939,37.93,0.431,False,0.0031,21.121
0.8268,0.97344,8,7,96,1,0.0122,-0.0136,35.07,8.89,1.772,1.031,21.85,0.768,False,0.0005,38.4571
0.8268,0.97344,8,7,96,1,-0.0463,-0.0023,24.21,3.6,1.228,1.352,20.47,0.748,False,0.0011,6.9071
0.8268,0.97344,8,7,96,1,-0.0344,0.0051,22.51,13.08,1.116,1.299,26.74,0.468,False,0.0007,40.5603
0.8268,0.97344,8,7,96,1,-0.0355,0.0043,29.45,11.63,1.069,1.324,34.42,0.703,False,0.0008,68.2799
0.8268,0.97344,8,7,96,1,-0.0579,0.0064,27.64,9.75,1.393,0.786,32.56,0.482,False,0.0016,25.9874
0.8268,0.97344,8,7,96,1,0.0182,-0.014,30.86,9.9,1.562,1.198,25.67,0.45,False,0.0008,19.3172
0.8268,0.97344,8,7,96,1,0.001,-0.0012,22.08,4.98,1.009,0.729,34.87,0.776,False,0.0007,27.0009
0.8268,0.97344,8,7,96,1,-0.0523,-0.0173,20.73,14.51,1.311,1.214,23.38,0.62,False,0.0008,56.8162
0.8268,0.97344,8,7,96,1,0.0137,0.0084,38.4,14.88,1.662,1.064,39.98,0.745,False,0.0014,35.2603
0.8268,0.97344,8,7,96,1,0.0035,-0.0045,39.5,5.05,1.299,0.907,20.71,0.403,False,0.0009,12.4403
0.8268,0.99216,8,8,97,1,-0.0405,-0.0081,42.97,6.43,1.408,1.078,36.09,0.494,False,0.0024,21.3264
0.8268,0.99216,8,8,97,1,-0.0508,-0.0196,23.79,11.48,1.619,0.975,33.75,0.669,False,0.0022,26.8234
0.8268,0.99216,8,8,97,1,-0.0277,0.0012,29.11,8.26,1.034,1.169,29.45,0.635,False,0.0016,19.5723
0.8268,0.99216,8,8,97,1,-0.0416,-0.0122,38.17,6.86,1.175,1.237,31.69,0.458,False,0.0018,21.5105
0.8268,0.99216,8,8,97,1,-0.0168,-0.0061,27.19,6.19,1.159,0.988,26.35,0.66,False,0.0005,31.1172
0.8268,0.99216,8,8,97,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.001,19.6048
0.8268,0.99216,8,8,97,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,False,0.001,66.3979
0.8268,0.99216,8,8,97,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.0005,60.0909
0.8268,0.99216,8,8,97,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.0012,34.7057
0.8268,0.99216,8,8,97,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,False,0.0003,111.264
0.8268,0.99216,8,8,97,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.001,12.4635
0.8268,0.99216,8,8,97,1,0.0228,-0.0094,26.25,4.1,1.723,1.152,29.23,0.608,False,0.0006,18.5248
0.8268,0.99216,8,8,97,1,-0.0224,0.0021,21.59,10.94,1.491,0.701,39.25,0.711,False,0.0017,28.8235
0.8268,0.99216,8,8,97,1,-0.0139,-0.0001,25.24,12.5,0.985,0.859,38.37,0.641,False,0.0017,27.5527
0.8268,0.99216,8,8,97,1,-0.0062,-0.0108,33.68,12.27,1.519,1.012,35.88,0.537,False,0.0004,105.9458
0.8268,0.99216,8,8,97,1,-0.0238,-0.018,34.46,3.05,1.756,1.117,30.61,0.687,False,0.0001,248.1674
0.8268,0.99216,8,8,97,1,-0.0698,-0.0116,37.01,4.56,1.58,0.933,22.55,0.555,False,0.0016,13.4089
0.8268,0.99216,8,8,97,1,0.0216,-0.0075,32.1,13.28,1.669,0.803,24.81,0.727,False,0.0006,53.3014
0.8268,0.99216,8,8,97,1,-0.0115,0.0036,36.44,2.23,0.839,1.379,37.11,0.8,False,0.0006,59.2902
0.8268,0.99216,8,8,97,1,-0.0626,-0.0153,41.2,7.57,0.876,0.939,37.93,0.431,False,0.0033,20.256
0.8268,0.99216,8,8,97,1,0.0122,-0.0136,35.07,8.89,1.772,1.031,21.85,0.768,False,0.0001,159.6289
0.8268,0.99216,8,8,97,1,-0.0463,-0.0023,24.21,3.6,1.228,1.352,20.47,0.748,False,0.0007,11.0061
0.8268,0.99216,8,8,97,1,-0.0344,0.0051,22.51,13.08,1.116,1.299,26.74,0.468,False,0.0006,49.3178
0.8268,0.99216,8,8,97,1,-0.0355,0.0043,29.45,11.63,1.069,1.324,34.42,0.703,False,0.0005,100.6455
0.8268,0.99216,8,8,97,1,-0.0579,0.0064,27.64,9.75,1.393,0.786,32.56,0.482,False,0.001,40.1747
0.8268,0.99216,8,8,97,1,0.0182,-0.014,30.86,9.9,1.562,1.198,25.67,0.45,False,0.0007,21.9565
0.8268,0.99216,8,8,97,1,0.001,-0.0012,22.08,4.98,1.009,0.729,34.87,0.776,False,0.0006,30.1016
0.8268,0.99216,8,8,97,1,-0.0523,-0.0173,20.73,14.51,1.311,1.214,23.38,0.62,False,0.0006,68.708
0.8268,0.99216,8,8,97,1,0.0137,0.0084,38.4,14.88,1.662,1.064,39.98,0.745,False,0.001,49.1478
0.8268,0.99216,8,8,97,1,0.0035,-0.0045,39.5,5.05,1.299,0.907,20.71,0.403,False,0.0007,15.3324
0.8268,1.01088,8,9,98,1,-0.0405,-0.0081,42.97,6.43,1.408,1.078,36.09,0.494,False,0.0023,24.0569
0.8268,1.01088,8,9,98,1,-0.0508,-0.0196,23.79,11.48,1.619,0.975,33.75,0.669,False,0.0017,35.042
0.8268,1.01088,8,9,98,1,-0.0277,0.0012,29.11,8.26,1.034,1.169,29.45,0.635,False,0.0015,20.6122
0.8268,1.01088,8,9,98,1,-0.0416,-0.0122,38.17,6.86,1.175,1.237,31.69,0.458,False,0.0028,14.4594
0.8268,1.01088,8,9,98,1,-0.0168,-0.0061,27.19,6.19,1.159,0.988,26.35,0.66,False,0.0006,30.891
0.8268,1.01088,8,9,98,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.001,23.1471
0.8268,1.01088,8,9,98,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,False,0.0011,63.2711
0.8268,1.01088,8,9,98,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.0002,133.1357
0.8268,1.01088,8,9,98,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.0012,37.046
0.8268,1.01088,8,9,98,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,False,0.0002,213.1138
0.8268,1.01088,8,9,98,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.001,12.3897
0.8268,1.01088,8,9,98,1,0.0228,-0.0094,26.25,4.1,1.723,1.152,29.23,0.608,False,0.0003,37.8299
0.8268,1.01088,8,9,98,1,-0.0224,0.0021,21.59,10.94,1.491,0.701,39.25,0.711,False,0.0018,29.8849
0.8268,1.01088,8,9,98,1,-0.0139,-0.0001,25.24,12.5,0.985,0.859,38.37,0.641,False,0.0018,27.7084
0.8268,1.01088,8,9,98,1,-0.0062,-0.0108,33.68,12.27,1.519,1.012,35.88,0.537,False,0.0003,169.4381
0.8268,1.01088,8,9,98,1,-0.0238,-0.018,34.46,3.05,1.756,1.117,30.61,0.687,False,0.0001,273.2032
0.8268,1.01088,8,9,98,1,-0.0698,-0.0116,37.01,4.56,1.58,0.933,22.55,0.555,False,0.0021,11.0944
0.8268,1.01088,8,9,98,1,0.0216,-0.0075,32.1,13.28,1.669,0.803,24.81,0.727,False,0.0005,70.8913
0.8268,1.01088,8,9,98,1,-0.0115,0.0036,36.44,2.23,0.839,1.379,37.11,0.8,False,0.0008,42.0728
0.8268,1.01088,8,9,98,1,-0.0626,-0.0153,41.2,7.57,0.876,0.939,37.93,0.431,False,0.0043,16.6797
0.8268,1.01088,8,9,98,1,0.0122,-0.0136,35.07,8.89,1.772,1.031,21.85,0.768,False,0.0004,59.7967
0.8268,1.01088,8,9,98,1,-0.0463,-0.0023,24.21,3.6,1.228,1.352,20.47,0.748,False,0.0008,9.8964
0.8268,1.01088,8,9,98,1,-0.0344,0.0051,22.51,13.08,1.116,1.299,26.74,0.468,False,0.0006,50.2845
0.8268,1.01088,8,9,98,1,-0.0355,0.0043,29.45,11.63,1.069,1.324,34.42,0.703,False,0.0008,72.2959
0.8268,1.01088,8,9,98,1,-0.0579,0.0064,27.64,9.75,1.393,0.786,32.56,0.482,False,0.0009,51.6983
0.8268,1.01088,8,9,98,1,0.0182,-0.014,30.86,9.9,1.562,1.198,25.67,0.45,False,0.0009,20.3788
0.8268,1.01088,8,9,98,1,0.001,-0.0012,22.08,4.98,1.009,0.729,34.87,0.776,False,0.0006,33.383
0.8268,1.01088,8,9,98,1,-0.0523,-0.0173,20.73,14.51,1.311,1.214,23.38,0.62,False,0.0019,23.4532
0.8268,1.01088,8,9,98,1,0.0137,0.0084,38.4,14.88,1.662,1.064,39.98,0.745,False,0.0009,52.3259
0.8268,1.01088,8,9,98,1,0.0035,-0.0045,39.5,5.05,1.299,0.907,20.71,0.403,False,0.0008,15.6514
0.8268,1.0296,8,10,99,1,-0.0405,-0.0081,42.97,6.43,1.408,1.078,36.09,0.494,False,0.0025,21.3255
0.8268,1.0296,8,10,99,1,-0.0508,-0.0196,23.79,11.48,1.619,0.975,33.75,0.669,False,0.0022,26.6196
0.8268,1.0296,8,10,99,1,-0.0277,0.0012,29.11,8.26,1.034,1.169,29.45,0.635,False,0.001,30.9788
0.8268,1.0296,8,10,99,1,-0.0416,-0.0122,38.17,6.86,1.175,1.237,31.69,0.458,False,0.0014,28.5546
0.8268,1.0296,8,10,99,1,-0.0168,-0.0061,27.19,6.19,1.159,0.988,26.35,0.66,False,0.0006,28.3897
0.8268,1.0296,8,10,99,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.0011,20.3495
0.8268,1.0296,8,10,99,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,False,0.0006,117.8314
0.8268,1.0296,8,10,99,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.0004,80.6615
0.8268,1.0296,8,10,99,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.001,43.8194
0.8268,1.0296,8,10,99,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,False,0.0003,106.6721
0.8268,1.0296,8,10,99,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.0007,17.8627
0.8268,1.0296,8,10,99,1,0.0228,-0.0094,26.25,4.1,1.723,1.152,29.23,0.608,False,0.0005,21.7081
0.8268,1.0296,8,10,99,1,-0.0224,0.0021,21.59,10.94,1.491,0.701,39.25,0.711,False,0.0012,43.7378
0.8268,1.0296,8,10,99,1,-0.0139,-0.0001,25.24,12.5,0.985,0.859,38.37,0.641,False,0.0014,35.2504
0.8268,1.0296,8,10,99,1,-0.0062,-0.0108,33.68,12.27,1.519,1.012,35.88,0.537,False,0.0005,94.9791
0.8268,1.0296,8,10,99,1,-0.0238,-0.018,34.46,3.05,1.756,1.117,30.61,0.687,False,0.0003,94.4802
0.8268,1.0296,8,10,99,1,-0.0698,-0.0116,37.01,4.56,1.58,0.933,22.55,0.555,False,0.0017,13.2915
0.8268,1.0296,8,10,99,1,0.0216,-0.0075,32.1,13.28,1.669,0.803,24.81,0.727,False,0.0006,55.2399
0.8268,1.0296,8,10,99,1,-0.0115,0.0036,36.44,2.23,0.839,1.379,37.11,0.8,False,0.0002,136.6759
0.8268,1.0296,8,10,99,1,-0.0626,-0.0153,41.2,7.57,0.876,0.939,37.93,0.431,False,0.0034,19.8571
0.8268,1.0296,8,10,99,1,0.0122,-0.0136,35.07,8.89,1.772,1.031,21.85,0.768,False,0.0001,241.6358
0.8268,1.0296,8,10,99,1,-0.0463,-0.0023,24.21,3.6,1.228,1.352,20.47,0.748,False,0.0003,28.8161
0.8268,1.0296,8,10,99,1,-0.0344,0.0051,22.51,13.08,1.116,1.299,26.74,0.468,False,0.0002,175.9441
0.8268,1.0296,8,10,99,1,-0.0355,0.0043,29.45,11.63,1.069,1.324,34.42,0.703,False,0.0001,519.9338
0.8268,1.0296,8,10,99,1,-0.0579,0.0064,27.64,9.75,1.393,0.786,32.56,0.482,False,0.0005,93.6045
0.8268,1.0296,8,10,99,1,0.0182,-0.014,30.86,9.9,1.562,1.198,25.67,0.45,False,0.0007,26.3981
0.8268,1.0296,8,10,99,1,0.001,-0.0012,22.08,4.98,1.009,0.729,34.87,0.776,False,0.0005,38.6281
0.8268,1.0296,8,10,99,1,-0.0523,-0.0173,20.73,14.51,1.311,1.214,23.38,0.62,False,0.0003,138.4162
0.8268,1.0296,8,10,99,1,0.0137,0.0084,38.4,14.88,1.662,1.064,39.98,0.745,False,0.0009,51.0707
0.8268,1.0296,8,10,99,1,0.0035,-0.0045,39.5,5.05,1.299,0.907,20.71,0.403,False,0.0007,17.6021
0.8424,0.8424,9,0,100,1,-0.0405,-0.0081,42.97,6.43,1.408,1.078,36.09,0.494,False,0.0029,17.8184
0.8424,0.8424,9,0,100,1,-0.0508,-0.0196,23.79,11.48,1.619,0.975,33.75,0.669,False,0.0025,23.4425
0.8424,0.8424,9,0,100,1,-0.0277,0.0012,29.11,8.26,1.034,1.169,29.45,0.635,False,0.0017,17.8819
0.8424,0.8424,9,0,100,1,-0.0416,-0.0122,38.17,6.86,1.175,1.237,31.69,0.458,False,0.0017,22.9919
0.8424,0.8424,9,0,100,1,-0.0168,-0.0061,27.19,6.19,1.159,0.988,26.35,0.66,False,0.0009,18.1279
0.8424,0.8424,9,0,100,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.0013,16.082
0.8424,0.8424,9,0,100,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,False,0.0011,58.3323
0.8424,0.8424,9,0,100,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.0006,52.6368
0.8424,0.8424,9,0,100,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.0016,27.1917
0.8424,0.8424,9,0,100,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,False,0.0,3227.7053
0.8424,0.8424,9,0,100,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.0011,11.3489
0.8424,0.8424,9,0,100,1,0.0228,-0.0094,26.25,4.1,1.723,1.152,29.23,0.608,False,0.0003,37.5756
0.8424,0.8424,9,0,100,1,-0.0224,0.0021,21.59,10.94,1.491,0.701,39.25,0.711,False,0.0022,23.5697
0.8424,0.8424,9,0,100,1,-0.0139,-0.0001,25.24,12.5,0.985,0.859,38.37,0.641,False,0.0023,21.7684
0.8424,0.8424,9,0,100,1,-0.0062,-0.0108,33.68,12.27,1.519,1.012,35.88,0.537,False,0.0006,81.2012
0.8424,0.8424,9,0,100,1,-0.0238,-0.018,34.46,3.05,1.756,1.117,30.61,0.687,False,0.0001,158.4454
0.8424,0.8424,9,0,100,1,-0.0698,-0.0116,37.01,4.56,1.58,0.933,22.55,0.555,False,0.0018,12.0322
0.8424,0.8424,9,0,100,1,0.0216,-0.0075,32.1,13.28,1.669,0.803,24.81,0.727,False,0.0011,31.073
0.8424,0.8424,9,0,100,1,-0.0115,0.0036,36.44,2.23,0.839,1.379,37.11,0.8,False,0.0012,28.4933
0.8424,0.8424,9,0,100,1,-0.0626,-0.0153,41.2,7.57,0.876,0.939,37.93,0.431,False,0.0037,17.9292
0.8424,0.8424,9,0,100,1,0.0122,-0.0136,35.07,8.89,1.772,1.031,21.85,0.768,False,0.0005,41.9023
0.8424,0.8424,9,0,100,1,-0.0463,-0.0023,24.21,3.6,1.228,1.352,20.47,0.748,False,0.0006,11.778
0.8424,0.8424,9,0,100,1,-0.0344,0.0051,22.51,13.08,1.116,1.299,26.74,0.468,False,0.0008,34.4139
0.8424,0.8424,9,0,100,1,-0.0355,0.0043,29.45,11.63,1.069,1.324,34.42,0.703,False,0.0014,38.6916
0.8424,0.8424,9,0,100,1,-0.0579,0.0064,27.64,9.75,1.393,0.786,32.56,0.482,False,0.001,42.8794
0.8424,0.8424,9,0,100,1,0.0182,-0.014,30.86,9.9,1.562,1.198,25.67,0.45,False,0.001,17.2552
0.8424,0.8424,9,0,100,1,0.001,-0.0012,22.08,4.98,1.009,0.729,34.87,0.776,False,0.0008,23.4693
0.8424,0.8424,9,0,100,1,-0.0523,-0.0173,20.73,14.51,1.311,1.214,23.38,0.62,False,0.0006,71.0985
0.8424,0.8424,9,0,100,1,0.0137,0.0084,38.4,14.88,1.662,1.064,39.98,0.745,False,0.0023,20.7151
0.8424,0.8424,9,0,100,1,0.0035,-0.0045,39.5,5.05,1.299,0.907,20.71,0.403,False,0.0013,8.7949
0.8424,0.86112,9,1,101,1,-0.0405,-0.0081,42.97,6.43,1.408,1.078,36.09,0.494,False,0.0032,18.1423
0.8424,0.86112,9,1,101,1,-0.0508,-0.0196,23.79,11.48,1.619,0.975,33.75,0.669,False,0.0032,20.6212
0.8424,0.86112,9,1,101,1,-0.0277,0.0012,29.11,8.26,1.034,1.169,29.45,0.635,False,0.0009,35.8539
0.8424,0.86112,9,1,101,1,-0.0416,-0.0122,38.17,6.86,1.175,1.237,31.69,0.458,False,0.0013,32.0156
0.8424,0.86112,9,1,101,1,-0.0168,-0.0061,27.19,6.19,1.159,0.988,26.35,0.66,False,0.0011,16.8159
0.8424,0.86112,9,1,101,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.001,21.1256
0.8424,0.86112,9,1,101,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,False,0.0007,107.064
0.8424,0.86112,9,1,101,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.0006,54.9118
0.8424,0.86112,9,1,101,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.0032,13.5733
0.8424,0.86112,9,1,101,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,False,0.0003,142.6398
0.8424,0.86112,9,1,101,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.0013,9.2668
0.8424,0.86112,9,1,101,1,0.0228,-0.0094,26.25,4.1,1.723,1.152,29.23,0.608,False,0.0003,35.0576
0.8424,0.86112,9,1,101,1,-0.0224,0.0021,21.59,10.94,1.491,0.701,39.25,0.711,False,0.0011,50.9852
0.8424,0.86112,9,1,101,1,-0.0139,-0.0001,25.24,12.5,0.985,0.859,38.37,0.641,False,0.0012,41.7763
0.8424,0.86112,9,1,101,1,-0.0062,-0.0108,33.68,12.27,1.519,1.012,35.88,0.537,False,0.0012,37.2259
0.8424,0.86112,9,1,101,1,-0.0238,-0.018,34.46,3.05,1.756,1.117,30.61,0.687,False,0.0002,155.9317
0.8424,0.86112,9,1,101,1,-0.0698,-0.0116,37.01,4.56,1.58,0.933,22.55,0.555,False,0.0023,10.6278
0.8424,0.86112,9,1,101,1,0.0216,-0.0075,32.1,13.28,1.669,0.803,24.81,0.727,False,0.0006,58.2015
0.8424,0.86112,9,1,101,1,-0.0115,0.0036,36.44,2.23,0.839,1.379,37.11,0.8,False,0.0005,71.721
0.8424,0.86112,9,1,101,1,-0.0626,-0.0153,41.2,7.57,0.876,0.939,37.93,0.431,False,0.004,18.2061
0.8424,0.86112,9,1,101,1,0.0122,-0.0136,35.07,8.89,1.772,1.031,21.85,0.768,False,0.0003,76.3765
0.8424,0.86112,9,1,101,1,-0.0463,-0.0023,24.21,3.6,1.228,1.352,20.47,0.748,False,0.0002,36.4782
0.8424,0.86112,9,1,101,1,-0.0344,0.0051,22.51,13.08,1.116,1.299,26.74,0.468,False,0.0002,157.0872
0.8424,0.86112,9,1,101,1,-0.0355,0.0043,29.45,11.63,1.069,1.324,34.42,0.703,False,0.0002,398.4927
0.8424,0.86112,9,1,101,1,-0.0579,0.0064,27.64,9.75,1.393,0.786,32.56,0.482,False,0.0006,77.5105
0.8424,0.86112,9,1,101,1,0.0182,-0.014,30.86,9.9,1.562,1.198,25.67,0.45,False,0.0013,13.4403
0.8424,0.86112,9,1,101,1,0.001,-0.0012,22.08,4.98,1.009,0.729,34.87,0.776,False,0.0018,11.1775
0.8424,0.86112,9,1,101,1,-0.0523,-0.0173,20.73,14.51,1.311,1.214,23.38,0.62,False,0.0004,133.1492
0.8424,0.86112,9,1,101,1,0.0137,0.0084,38.4,14.88,1.662,1.064,39.98,0.745,False,0.0009,51.7758
0.8424,0.86112,9,1,101,1,0.0035,-0.0045,39.5,5.05,1.299,0.907,20.71,0.403,False,0.0006,18.749
0.8424,0.87984,9,2,102,1,-0.0405,-0.0081,42.97,6.43,1.408,1.078,36.09,0.494,False,0.002,26.5462
0.8424,0.87984,9,2,102,1,-0.0508,-0.0196,23.79,11.48,1.619,0.975,33.75,0.669,False,0.0023,25.6185
0.8424,0.87984,9,2,102,1,-0.0277,0.0012,29.11,8.26,1.034,1.169,29.45,0.635,False,0.001,32.1274
0.8424,0.87984,9,2,102,1,-0.0416,-0.0122,38.17,6.86,1.175,1.237,31.69,0.458,False,0.0009,45.6314
0.8424,0.87984,9,2,102,1,-0.0168,-0.0061,27.19,6.19,1.159,0.988,26.35,0.66,False,0.0004,43.2515
0.8424,0.87984,9,2,102,1,0.0082,-0.0168,43.47,7.88,0.954,0.763,24.2,0.509,False,0.0009,25.308
0.8424,0.87984,9,2,102,1,-0.0637,-0.0058,44.88,13.84,1.343,1.358,27.87,0.524,False,0.0002,302.7438
0.8424,0.87984,9,2,102,1,-0.0292,0.0093,30.36,9.17,1.448,0.869,28.57,0.567,False,0.0006,52.4352
0.8424,0.87984,9,2,102,1,-0.0013,0.001,42.04,10.39,1.26,0.83,32.96,0.594,False,0.0009,48.1792
0.8424,0.87984,9,2,102,1,-0.0551,-0.0033,40.64,2.5,0.915,1.265,31.29,0.418,False,0.0003,115.7483
0.8424,0.87984,9,2,102,1,-0.0072,0.008,32.99,5.61,0.809,1.133,22.79,0.585,False,0.0005,25.9247
