Amplitude_Deg,Frequency_Hz,Start_Amp_Mult,Start_Freq_Mult,Fell,Distance_Traversed,CoT,Passed,Avg_Velocity
40.0,0.5133333333333334,1.3555555555555556,1.4,False,2.4954,0.4144,True,0.12477
40.0,0.5189743589743591,1.1333333333333333,1.4,False,1.2342,0.8439,False,0.06171
40.0,0.5246153846153847,1.3555555555555556,0.7777777777777777,False,1.4355,0.699,False,0.071775
40.0,0.5302564102564103,0.8,0.7,False,1.9052,0.677,False,0.09526
40.0,0.535897435897436,0.8,1.4,False,1.9695,0.549,False,0.09847500000000001
40.0,0.5415384615384616,1.0222222222222221,0.7,False,2.2075,0.4639,True,0.110375
40.0,0.5471794871794873,0.8,1.0888888888888888,False,2.5329,0.4272,True,0.126645
40.0,0.5528205128205128,1.6888888888888889,1.011111111111111,False,1.1842,0.8322,False,0.05921
40.0,0.5584615384615386,1.6888888888888889,0.7,False,1.4804,0.6668,False,0.07402
40.0,0.5641025641025641,1.0222222222222221,1.4,False,1.047,0.7647,False,0.052349999999999994
40.0,0.5697435897435899,0.9111111111111112,0.8555555555555555,False,1.4888,0.5554,False,0.07443999999999999
40.0,0.5753846153846154,0.8,1.2444444444444445,False,0.8914,0.8796,False,0.04457
40.0,0.5810256410256411,0.9111111111111112,1.1666666666666665,False,0.8526,0.8858,False,0.04263
40.0,0.5866666666666667,0.9111111111111112,1.1666666666666665,False,0.9326,0.7565,False,0.04663
40.0,0.5923076923076923,0.9111111111111112,1.4,False,1.9626,0.9172,False,0.09813
40.0,0.597948717948718,1.1333333333333333,1.2444444444444445,False,0.709,0.5975,False,0.035449999999999995
40.0,0.6035897435897436,1.0222222222222221,0.9333333333333333,False,1.0659,0.772,False,0.053295
40.0,0.6092307692307692,1.2444444444444445,0.9333333333333333,False,1.3373,0.6813,False,0.066865
40.0,0.6148717948717949,1.8,1.1666666666666665,False,1.8948,0.6331,False,0.09474
40.0,0.6205128205128205,0.8,0.8555555555555555,False,1.3433,0.6631,False,0.067165
40.0,0.6261538461538462,1.4666666666666668,1.1666666666666665,False,0.7837,0.5636,False,0.039185
40.0,0.6317948717948718,1.0222222222222221,1.2444444444444445,False,1.0643,0.693,False,0.053215
40.0,0.6374358974358975,0.9111111111111112,0.7,False,0.6513,0.7016,False,0.032565
40.0,0.6430769230769231,1.5777777777777777,0.9333333333333333,False,1.8677,0.6604,False,0.093385
40.0,0.6487179487179487,1.8,0.8555555555555555,False,0.871,0.4819,False,0.04355
40.0,0.6543589743589744,1.5777777777777777,1.4,False,1.77,0.7792,False,0.0885
40.0,0.66,0.9111111111111112,0.9333333333333333,False,0.8317,0.6358,False,0.041585
40.38461538461539,0.44000000000000006,1.0222222222222221,1.011111111111111,False,1.5045,0.6799,False,0.075225
40.38461538461539,0.4456410256410257,1.0222222222222221,1.011111111111111,False,2.9252,0.4312,True,0.14626
40.38461538461539,0.45128205128205134,0.9111111111111112,1.2444444444444445,False,2.72,0.4472,True,0.136
40.38461538461539,0.456923076923077,0.9111111111111112,0.9333333333333333,False,2.1647,0.4644,True,0.108235
40.38461538461539,0.46256410256410263,1.1333333333333333,1.2444444444444445,False,1.6398,0.5613,False,0.08199
40.38461538461539,0.4682051282051283,0.9111111111111112,1.011111111111111,False,1.8512,0.4305,False,0.09256
40.38461538461539,0.4738461538461539,0.9111111111111112,1.2444444444444445,False,1.2413,0.7726,False,0.062065
40.38461538461539,0.47948717948717956,1.5777777777777777,0.7777777777777777,False,1.4569,0.5372,False,0.07284500000000001
40.38461538461539,0.4851282051282052,1.1333333333333333,0.7,False,1.6505,0.4276,False,0.082525
40.38461538461539,0.49076923076923085,1.6888888888888889,1.0888888888888888,False,1.3281,0.6084,False,0.066405
40.38461538461539,0.4964102564102565,1.4666666666666668,1.2444444444444445,False,1.4082,0.6162,False,0.07041
40.38461538461539,0.5020512820512821,1.5777777777777777,1.3222222222222222,False,1.2239,0.5728,False,0.061195
40.38461538461539,0.5076923076923078,1.5777777777777777,0.7,False,1.4676,0.5176,False,0.07338
40.38461538461539,0.5133333333333334,1.2444444444444445,0.7777777777777777,False,1.6435,0.3943,False,0.082175
40.38461538461539,0.5189743589743591,1.0222222222222221,1.0888888888888888,False,1.4255,0.671,False,0.071275
40.38461538461539,0.5246153846153847,0.8,1.011111111111111,False,3.2677,0.4561,True,0.163385
40.38461538461539,0.5302564102564103,1.5777777777777777,0.7,False,2.2905,0.47,True,0.11452500000000002
40.38461538461539,0.535897435897436,1.4666666666666668,1.1666666666666665,False,0.692,0.9963,False,0.0346
40.38461538461539,0.5415384615384616,0.9111111111111112,1.1666666666666665,False,1.8051,0.6715,False,0.090255
40.38461538461539,0.5471794871794873,1.3555555555555556,1.3222222222222222,False,0.9786,0.6813,False,0.04893
40.38461538461539,0.5528205128205128,1.0222222222222221,0.9333333333333333,False,1.3577,0.6887,False,0.067885
40.38461538461539,0.5584615384615386,1.6888888888888889,0.9333333333333333,False,1.9663,0.5877,False,0.098315
40.38461538461539,0.5641025641025641,1.2444444444444445,1.2444444444444445,False,1.5953,0.5946,False,0.079765
40.38461538461539,0.5697435897435899,1.5777777777777777,1.3222222222222222,False,1.9979,0.546,False,0.099895
40.38461538461539,0.5753846153846154,1.2444444444444445,1.2444444444444445,False,1.4611,0.6459,False,0.07305500000000001
40.38461538461539,0.5810256410256411,1.2444444444444445,1.011111111111111,False,1.1295,0.9225,False,0.056475
40.38461538461539,0.5866666666666667,1.3555555555555556,1.2444444444444445,False,1.9272,0.6651,False,0.09636
40.38461538461539,0.5923076923076923,0.8,1.3222222222222222,False,0.7527,1.0829,False,0.037635
40.38461538461539,0.597948717948718,0.8,1.2444444444444445,False,1.4502,0.6245,False,0.07250999999999999
40.38461538461539,0.6035897435897436,1.4666666666666668,0.9333333333333333,False,1.5431,0.6549,False,0.077155
40.38461538461539,0.6092307692307692,1.2444444444444445,1.2444444444444445,False,1.3194,0.6121,False,0.06597
40.38461538461539,0.6148717948717949,0.9111111111111112,0.7,False,0.849,0.6934,False,0.04245
40.38461538461539,0.6205128205128205,0.9111111111111112,0.7777777777777777,False,1.3144,0.686,False,0.06572
40.38461538461539,0.6261538461538462,1.6888888888888889,1.2444444444444445,False,0.9302,0.5516,False,0.04651
40.38461538461539,0.6317948717948718,1.3555555555555556,0.8555555555555555,False,0.873,0.8249,False,0.04365
40.38461538461539,0.6374358974358975,1.0222222222222221,0.7,False,0.9618,0.7503,False,0.04809
40.38461538461539,0.6430769230769231,1.5777777777777777,0.7777777777777777,False,0.8433,0.6061,False,0.042165
40.38461538461539,0.6487179487179487,1.6888888888888889,0.8555555555555555,False,1.4648,0.6088,False,0.07324
40.38461538461539,0.6543589743589744,1.3555555555555556,1.2444444444444445,False,1.2091,0.7719,False,0.060455
40.38461538461539,0.66,1.5777777777777777,1.2444444444444445,False,1.2353,0.6029,False,0.061765
40.769230769230774,0.44000000000000006,1.0222222222222221,1.011111111111111,False,2.7466,0.4686,True,0.13733
40.769230769230774,0.4456410256410257,1.5777777777777777,1.4,False,1.8813,0.5191,False,0.094065
40.769230769230774,0.45128205128205134,1.0222222222222221,1.1666666666666665,False,1.6987,0.5556,False,0.08493500000000001
40.769230769230774,0.456923076923077,1.1333333333333333,0.8555555555555555,False,2.1002,0.4321,True,0.10501
40.769230769230774,0.46256410256410263,0.9111111111111112,1.2444444444444445,False,1.3108,0.5395,False,0.06554
40.769230769230774,0.4682051282051283,1.6888888888888889,1.011111111111111,False,1.714,0.693,False,0.0857
40.769230769230774,0.4738461538461539,1.4666666666666668,1.3222222222222222,False,2.174,0.421,True,0.10869999999999999
40.769230769230774,0.47948717948717956,1.4666666666666668,1.1666666666666665,False,1.7408,0.4958,False,0.08703999999999999
40.769230769230774,0.4851282051282052,1.8,1.3222222222222222,False,1.294,0.6333,False,0.06470000000000001
40.769230769230774,0.49076923076923085,1.6888888888888889,0.7777777777777777,False,1.4778,0.6471,False,0.07389
40.769230769230774,0.4964102564102565,1.6888888888888889,1.2444444444444445,False,1.2283,0.7378,False,0.061415
40.769230769230774,0.5020512820512821,1.0222222222222221,0.9333333333333333,False,1.053,0.9816,False,0.052649999999999995
40.769230769230774,0.5076923076923078,1.4666666666666668,0.7,False,1.2245,0.7318,False,0.061224999999999995
40.769230769230774,0.5133333333333334,1.4666666666666668,1.3222222222222222,False,2.2781,0.5683,True,0.11390499999999999
40.769230769230774,0.5189743589743591,1.3555555555555556,1.011111111111111,False,2.9825,0.4575,True,0.149125
40.769230769230774,0.5246153846153847,0.8,1.4,False,1.1247,0.7466,False,0.056235
40.769230769230774,0.5302564102564103,1.3555555555555556,1.0888888888888888,False,1.5649,0.8222,False,0.078245
40.769230769230774,0.535897435897436,1.6888888888888889,0.7,False,1.2147,0.902,False,0.060735
40.769230769230774,0.5415384615384616,1.0222222222222221,1.4,False,0.6617,1.0989,False,0.033084999999999996
40.769230769230774,0.5471794871794873,0.9111111111111112,1.3222222222222222,False,1.0423,0.7392,False,0.052115
40.769230769230774,0.5528205128205128,1.1333333333333333,0.9333333333333333,False,1.3001,0.9361,False,0.06500500000000001
40.769230769230774,0.5584615384615386,1.1333333333333333,0.8555555555555555,False,1.0488,0.8494,False,0.05244
40.769230769230774,0.5641025641025641,1.8,1.2444444444444445,False,1.3102,0.8053,False,0.06551
40.769230769230774,0.5697435897435899,1.2444444444444445,1.011111111111111,False,1.3073,0.5476,False,0.06536499999999999
40.769230769230774,0.5753846153846154,0.8,0.7,False,0.8117,0.6314,False,0.040584999999999996
40.769230769230774,0.5810256410256411,1.6888888888888889,1.011111111111111,False,1.632,0.7014,False,0.08159999999999999
40.769230769230774,0.5866666666666667,1.5777777777777777,0.7,False,1.6887,0.6234,False,0.08443500000000001
40.769230769230774,0.5923076923076923,1.0222222222222221,1.2444444444444445,False,0.9592,0.5648,False,0.04796
40.769230769230774,0.597948717948718,1.5777777777777777,0.7777777777777777,False,1.1994,0.9451,False,0.05997
40.769230769230774,0.6035897435897436,1.2444444444444445,1.3222222222222222,False,0.7649,1.1287,False,0.038245
40.769230769230774,0.6092307692307692,1.1333333333333333,0.9333333333333333,False,1.3635,0.5456,False,0.068175
40.769230769230774,0.6148717948717949,1.3555555555555556,1.3222222222222222,False,1.405,0.4812,False,0.07025
40.769230769230774,0.6205128205128205,1.3555555555555556,1.2444444444444445,False,0.7185,0.8952,False,0.035925
40.769230769230774,0.6261538461538462,1.6888888888888889,1.3222222222222222,False,0.838,0.6601,False,0.0419
40.769230769230774,0.6317948717948718,1.6888888888888889,1.2444444444444445,False,0.8183,0.6431,False,0.040915
40.769230769230774,0.6374358974358975,1.6888888888888889,1.3222222222222222,False,1.2047,0.8599,False,0.060235000000000004
40.769230769230774,0.6430769230769231,1.1333333333333333,0.7,False,1.2329,0.8704,False,0.061645000000000005
40.769230769230774,0.6487179487179487,1.5777777777777777,0.8555555555555555,False,0.8259,0.753,False,0.041295
40.769230769230774,0.6543589743589744,1.8,0.8555555555555555,False,0.8197,0.6852,False,0.040985
40.769230769230774,0.66,1.4666666666666668,1.2444444444444445,False,0.7391,0.6346,False,0.036955
41.15384615384615,0.44000000000000006,1.5777777777777777,1.0888888888888888,False,2.1507,0.4143,True,0.107535
41.15384615384615,0.4456410256410257,1.1333333333333333,1.011111111111111,False,3.0288,0.3993,True,0.15144
41.15384615384615,0.45128205128205134,1.8,0.9333333333333333,False,1.3845,0.6656,False,0.06922500000000001
41.15384615384615,0.456923076923077,1.2444444444444445,1.2444444444444445,False,1.6946,0.7529,False,0.08473
41.15384615384615,0.46256410256410263,1.1333333333333333,0.9333333333333333,False,1.4873,0.6769,False,0.074365
41.15384615384615,0.4682051282051283,0.9111111111111112,1.1666666666666665,False,2.0999,0.4941,True,0.10499499999999999
41.15384615384615,0.4738461538461539,1.4666666666666668,1.2444444444444445,False,2.6241,0.4333,True,0.131205
41.15384615384615,0.47948717948717956,1.5777777777777777,0.9333333333333333,False,1.4239,0.5767,False,0.071195
41.15384615384615,0.4851282051282052,1.0222222222222221,1.011111111111111,False,1.0586,0.8709,False,0.05293
41.15384615384615,0.49076923076923085,1.8,1.1666666666666665,False,0.6865,0.9023,False,0.034325
41.15384615384615,0.4964102564102565,1.1333333333333333,1.1666666666666665,False,1.4842,0.702,False,0.07421
41.15384615384615,0.5020512820512821,1.8,0.9333333333333333,False,1.2291,0.9094,False,0.061455
41.15384615384615,0.5076923076923078,1.6888888888888889,0.8555555555555555,False,1.6795,0.5367,False,0.083975
41.15384615384615,0.5133333333333334,1.5777777777777777,1.3222222222222222,False,1.713,0.5757,False,0.08565
41.15384615384615,0.5189743589743591,1.6888888888888889,0.8555555555555555,False,0.9769,0.8997,False,0.048845
41.15384615384615,0.5246153846153847,0.8,0.7,False,1.2344,0.7371,False,0.06172
41.15384615384615,0.5302564102564103,1.0222222222222221,0.8555555555555555,False,2.4183,0.5552,True,0.120915
41.15384615384615,0.535897435897436,1.3555555555555556,1.1666666666666665,False,1.2647,0.6915,False,0.063235
41.15384615384615,0.5415384615384616,0.8,0.9333333333333333,False,1.2059,0.8683,False,0.060295
41.15384615384615,0.5471794871794873,1.5777777777777777,1.2444444444444445,False,1.2718,0.6549,False,0.06359000000000001
41.15384615384615,0.5528205128205128,1.2444444444444445,1.4,False,1.6751,0.6032,False,0.083755
41.15384615384615,0.5584615384615386,1.2444444444444445,1.011111111111111,False,1.19,0.7621,False,0.0595
41.15384615384615,0.5641025641025641,0.8,0.7,False,0.8941,1.0803,False,0.044705
41.15384615384615,0.5697435897435899,1.5777777777777777,1.3222222222222222,False,1.403,0.7521,False,0.07015
41.15384615384615,0.5753846153846154,1.2444444444444445,0.7777777777777777,False,0.7426,1.7413,False,0.03713
41.15384615384615,0.5810256410256411,0.9111111111111112,0.8555555555555555,False,1.9817,0.5737,False,0.099085
41.15384615384615,0.5866666666666667,0.9111111111111112,1.2444444444444445,False,1.2515,0.7584,False,0.062575
41.15384615384615,0.5923076923076923,1.3555555555555556,1.1666666666666665,False,0.4263,1.5421,False,0.021315
41.15384615384615,0.597948717948718,1.2444444444444445,0.8555555555555555,False,0.6956,0.8558,False,0.03478
41.15384615384615,0.6035897435897436,1.8,0.9333333333333333,False,0.7006,1.0588,False,0.03503
41.15384615384615,0.6092307692307692,1.1333333333333333,1.1666666666666665,False,0.9918,0.9067,False,0.04959
41.15384615384615,0.6148717948717949,1.6888888888888889,1.2444444444444445,False,0.6764,1.0546,False,0.03382
41.15384615384615,0.6205128205128205,1.8,0.7777777777777777,False,1.1617,0.7001,False,0.058085
41.15384615384615,0.6261538461538462,1.5777777777777777,1.2444444444444445,False,1.9387,0.4175,False,0.09693500000000001
41.15384615384615,0.6317948717948718,1.4666666666666668,0.9333333333333333,False,1.5821,0.6721,False,0.07910500000000001
41.15384615384615,0.6374358974358975,1.0222222222222221,0.7777777777777777,False,0.9079,1.0159,False,0.045395000000000005
41.15384615384615,0.6430769230769231,1.1333333333333333,0.8555555555555555,False,0.6952,0.7319,False,0.03476
41.15384615384615,0.6487179487179487,0.9111111111111112,1.1666666666666665,False,0.7103,0.8852,False,0.035515000000000005
41.15384615384615,0.6543589743589744,0.8,1.3222222222222222,False,0.9144,0.5659,False,0.04572
41.15384615384615,0.66,0.9111111111111112,1.3222222222222222,False,1.784,0.7359,False,0.0892
41.53846153846154,0.44000000000000006,1.6888888888888889,1.2444444444444445,False,1.7882,0.5001,False,0.08941
41.53846153846154,0.4456410256410257,1.0222222222222221,0.9333333333333333,False,1.2668,0.8469,False,0.06334
41.53846153846154,0.45128205128205134,1.6888888888888889,1.1666666666666665,False,2.6051,0.579,True,0.130255
41.53846153846154,0.456923076923077,1.6888888888888889,1.2444444444444445,False,1.9988,0.6803,False,0.09994
41.53846153846154,0.46256410256410263,1.2444444444444445,0.7777777777777777,False,1.4484,0.4378,False,0.07242
41.53846153846154,0.4682051282051283,1.3555555555555556,1.4,False,1.6569,0.7899,False,0.082845
41.53846153846154,0.4738461538461539,1.1333333333333333,1.011111111111111,False,2.4023,0.3889,True,0.120115
41.53846153846154,0.47948717948717956,1.0222222222222221,1.011111111111111,False,2.1697,0.7313,True,0.10848500000000001
41.53846153846154,0.4851282051282052,1.4666666666666668,1.3222222222222222,False,1.7698,0.5018,False,0.08849
41.53846153846154,0.49076923076923085,1.4666666666666668,1.1666666666666665,False,1.0812,0.6844,False,0.05406
41.53846153846154,0.4964102564102565,0.8,1.2444444444444445,False,1.3566,0.6979,False,0.06783
41.53846153846154,0.5020512820512821,0.8,1.2444444444444445,False,1.0006,1.1357,False,0.05003
41.53846153846154,0.5076923076923078,1.2444444444444445,1.011111111111111,False,1.822,0.5178,False,0.0911
41.53846153846154,0.5133333333333334,1.8,0.7,False,1.1233,0.7681,False,0.056165
41.53846153846154,0.5189743589743591,1.8,0.7,False,0.9474,0.7973,False,0.04737
41.53846153846154,0.5246153846153847,1.0222222222222221,0.9333333333333333,False,0.8947,0.5513,False,0.044735000000000004
41.53846153846154,0.5302564102564103,0.8,1.2444444444444445,False,0.8604,1.1355,False,0.04302
41.53846153846154,0.535897435897436,1.5777777777777777,1.3222222222222222,False,2.096,0.6261,True,0.1048
41.53846153846154,0.5415384615384616,1.0222222222222221,1.4,False,0.9006,0.8457,False,0.04503
41.53846153846154,0.5471794871794873,1.1333333333333333,1.2444444444444445,False,0.6776,1.1372,False,0.03388
41.53846153846154,0.5528205128205128,1.3555555555555556,1.011111111111111,False,0.9458,1.397,False,0.04729
41.53846153846154,0.5584615384615386,1.1333333333333333,1.011111111111111,False,0.601,1.2619,False,0.03005
41.53846153846154,0.5641025641025641,1.2444444444444445,1.1666666666666665,False,0.8808,1.1328,False,0.04404
41.53846153846154,0.5697435897435899,1.4666666666666668,1.2444444444444445,False,0.7864,0.7954,False,0.03932
41.53846153846154,0.5753846153846154,1.0222222222222221,0.9333333333333333,False,1.3404,0.8171,False,0.06702
41.53846153846154,0.5810256410256411,0.8,1.0888888888888888,False,0.9804,0.6694,False,0.04902
41.53846153846154,0.5866666666666667,0.9111111111111112,0.7,False,1.1559,0.7602,False,0.057795
41.53846153846154,0.5923076923076923,0.9111111111111112,1.1666666666666665,False,0.7465,0.8356,False,0.037325000000000004
41.53846153846154,0.597948717948718,1.1333333333333333,1.0888888888888888,False,0.5729,1.5731,False,0.028644999999999997
41.53846153846154,0.6035897435897436,1.0222222222222221,1.2444444444444445,False,1.5723,0.5965,False,0.078615
41.53846153846154,0.6092307692307692,1.8,1.3222222222222222,False,0.8558,0.5421,False,0.04279
41.53846153846154,0.6148717948717949,1.8,1.2444444444444445,False,1.33,0.8265,False,0.0665
41.53846153846154,0.6205128205128205,1.6888888888888889,1.3222222222222222,False,1.0401,1.0306,False,0.052005
41.53846153846154,0.6261538461538462,1.0222222222222221,1.2444444444444445,False,0.8382,0.7157,False,0.041909999999999996
41.53846153846154,0.6317948717948718,1.0222222222222221,1.2444444444444445,False,0.6831,0.757,False,0.034155000000000005
41.53846153846154,0.6374358974358975,1.1333333333333333,1.3222222222222222,False,1.5617,0.7511,False,0.078085
41.53846153846154,0.6430769230769231,1.6888888888888889,1.2444444444444445,False,1.3214,0.7298,False,0.06606999999999999
41.53846153846154,0.6487179487179487,1.4666666666666668,0.8555555555555555,False,0.8444,1.0492,False,0.04222
41.53846153846154,0.6543589743589744,1.6888888888888889,0.8555555555555555,False,0.781,0.525,False,0.03905
41.53846153846154,0.66,1.4666666666666668,1.0888888888888888,False,1.6786,0.533,False,0.08393
41.92307692307692,0.44000000000000006,0.9111111111111112,1.4,False,2.3037,0.5829,True,0.11518500000000001
41.92307692307692,0.4456410256410257,1.4666666666666668,0.7,False,1.0029,0.7959,False,0.050144999999999995
41.92307692307692,0.45128205128205134,1.5777777777777777,1.0888888888888888,False,2.0524,0.5936,True,0.10262
41.92307692307692,0.456923076923077,1.2444444444444445,1.011111111111111,False,2.0799,0.534,True,0.10399499999999999
41.92307692307692,0.46256410256410263,0.8,0.7,False,1.2734,0.7982,False,0.06367
41.92307692307692,0.4682051282051283,1.3555555555555556,1.4,False,2.2053,0.5397,True,0.11026499999999999
41.92307692307692,0.4738461538461539,0.9111111111111112,1.0888888888888888,False,1.2453,0.6385,False,0.062265
41.92307692307692,0.47948717948717956,1.4666666666666668,0.8555555555555555,False,1.0227,0.7002,False,0.051135
41.92307692307692,0.4851282051282052,0.8,0.8555555555555555,False,2.1404,0.4146,True,0.10702
41.92307692307692,0.49076923076923085,1.6888888888888889,1.0888888888888888,False,0.8341,1.1149,False,0.041705
41.92307692307692,0.4964102564102565,1.6888888888888889,1.4,False,1.8872,0.5464,False,0.09436
41.92307692307692,0.5020512820512821,1.6888888888888889,1.2444444444444445,False,1.2132,1.0806,False,0.060660000000000006
41.92307692307692,0.5076923076923078,1.0222222222222221,1.1666666666666665,False,1.7853,0.594,False,0.08926500000000001
41.92307692307692,0.5133333333333334,1.5777777777777777,1.1666666666666665,False,1.2606,0.7603,False,0.06303
41.92307692307692,0.5189743589743591,1.4666666666666668,1.4,False,2.3969,0.5992,True,0.11984500000000001
41.92307692307692,0.5246153846153847,1.8,1.2444444444444445,False,1.7008,0.537,False,0.08504
41.92307692307692,0.5302564102564103,1.1333333333333333,1.1666666666666665,False,1.3981,0.6559,False,0.069905
41.92307692307692,0.535897435897436,1.0222222222222221,1.2444444444444445,False,1.651,0.8814,False,0.08255
41.92307692307692,0.5415384615384616,1.5777777777777777,0.7,False,1.3105,1.0409,False,0.065525
41.92307692307692,0.5471794871794873,1.1333333333333333,1.0888888888888888,False,2.6922,0.5058,True,0.13461
41.92307692307692,0.5528205128205128,1.4666666666666668,0.9333333333333333,False,1.2872,0.9872,False,0.06436
41.92307692307692,0.5584615384615386,1.3555555555555556,1.0888888888888888,False,0.8545,1.0511,False,0.042725
41.92307692307692,0.5641025641025641,1.2444444444444445,0.7,False,2.9113,0.5653,True,0.145565
41.92307692307692,0.5697435897435899,1.8,1.011111111111111,False,1.31,1.0481,False,0.0655
41.92307692307692,0.5753846153846154,0.9111111111111112,1.2444444444444445,False,1.1461,0.9204,False,0.057304999999999995
41.92307692307692,0.5810256410256411,1.1333333333333333,1.2444444444444445,False,1.7008,0.8724,False,0.08504
41.92307692307692,0.5866666666666667,1.0222222222222221,1.3222222222222222,False,1.3676,0.6875,False,0.06838
41.92307692307692,0.5923076923076923,1.4666666666666668,1.3222222222222222,False,0.7616,0.7735,False,0.03808
41.92307692307692,0.597948717948718,1.2444444444444445,1.3222222222222222,False,0.9922,0.8523,False,0.04961
41.92307692307692,0.6035897435897436,0.9111111111111112,1.1666666666666665,False,0.8294,0.9791,False,0.04147
41.92307692307692,0.6092307692307692,1.5777777777777777,0.8555555555555555,False,1.5944,0.6182,False,0.07972
41.92307692307692,0.6148717948717949,1.6888888888888889,1.2444444444444445,False,0.8003,1.1441,False,0.040015
41.92307692307692,0.6205128205128205,1.6888888888888889,0.9333333333333333,False,2.1291,0.6891,True,0.10645500000000001
41.92307692307692,0.6261538461538462,1.3555555555555556,1.3222222222222222,False,1.7845,0.635,False,0.089225
41.92307692307692,0.6317948717948718,0.8,0.9333333333333333,False,1.0203,1.1124,False,0.051015
41.92307692307692,0.6374358974358975,1.3555555555555556,0.7777777777777777,False,0.6905,0.8015,False,0.034525
41.92307692307692,0.6430769230769231,0.9111111111111112,1.0888888888888888,False,1.1421,0.6338,False,0.057104999999999996
41.92307692307692,0.6487179487179487,1.5777777777777777,0.7777777777777777,False,0.9497,0.7986,False,0.047485
41.92307692307692,0.6543589743589744,1.8,0.8555555555555555,False,0.7551,0.5761,False,0.037755
41.92307692307692,0.66,1.6888888888888889,0.7777777777777777,False,1.1692,0.6553,False,0.05846
42.30769230769231,0.44000000000000006,1.1333333333333333,1.011111111111111,False,1.8344,0.4893,False,0.09172
42.30769230769231,0.4456410256410257,1.5777777777777777,0.7,False,2.6793,0.4375,True,0.133965
42.30769230769231,0.45128205128205134,1.8,1.2444444444444445,False,2.8864,0.4846,True,0.14432
42.30769230769231,0.456923076923077,1.3555555555555556,1.011111111111111,False,1.6728,0.5921,False,0.08364
42.30769230769231,0.46256410256410263,1.5777777777777777,1.011111111111111,False,2.0588,0.5185,True,0.10294
42.30769230769231,0.4682051282051283,1.8,1.011111111111111,False,1.9738,0.6935,False,0.09869
42.30769230769231,0.4738461538461539,1.3555555555555556,0.7777777777777777,False,1.2436,0.629,False,0.06218
42.30769230769231,0.47948717948717956,1.6888888888888889,1.4,False,2.4259,0.4721,True,0.121295
42.30769230769231,0.4851282051282052,1.8,1.2444444444444445,False,1.9572,0.4763,False,0.09786
42.30769230769231,0.49076923076923085,1.1333333333333333,0.7,False,0.8187,0.8371,False,0.040935
42.30769230769231,0.4964102564102565,1.4666666666666668,1.2444444444444445,False,2.3367,0.5451,True,0.116835
42.30769230769231,0.5020512820512821,0.9111111111111112,1.3222222222222222,False,1.4777,0.547,False,0.073885
42.30769230769231,0.5076923076923078,1.5777777777777777,1.0888888888888888,False,0.9966,0.8308,False,0.04983
42.30769230769231,0.5133333333333334,0.8,1.3222222222222222,False,1.4911,0.818,False,0.07455500000000001
42.30769230769231,0.5189743589743591,1.3555555555555556,1.011111111111111,False,2.7352,0.3745,True,0.13676
42.30769230769231,0.5246153846153847,1.0222222222222221,0.7,False,1.0314,0.6605,False,0.051570000000000005
42.30769230769231,0.5302564102564103,1.2444444444444445,1.1666666666666665,False,0.8962,0.951,False,0.04481
42.30769230769231,0.535897435897436,1.4666666666666668,1.0888888888888888,False,0.5639,2.2658,False,0.028194999999999998
42.30769230769231,0.5415384615384616,1.0222222222222221,1.1666666666666665,False,2.654,0.5872,True,0.13269999999999998
42.30769230769231,0.5471794871794873,1.0222222222222221,1.011111111111111,False,1.708,0.6354,False,0.0854
42.30769230769231,0.5528205128205128,1.6888888888888889,1.4,False,1.0629,0.8627,False,0.053145
42.30769230769231,0.5584615384615386,1.8,1.4,False,1.65,0.7068,False,0.08249999999999999
42.30769230769231,0.5641025641025641,1.0222222222222221,1.3222222222222222,False,1.0303,0.672,False,0.051515
42.30769230769231,0.5697435897435899,0.9111111111111112,1.2444444444444445,False,2.9333,0.506,True,0.146665
42.30769230769231,0.5753846153846154,1.2444444444444445,1.3222222222222222,False,1.8541,0.5742,False,0.09270500000000001
42.30769230769231,0.5810256410256411,1.4666666666666668,0.7,False,0.7972,1.0664,False,0.03986
42.30769230769231,0.5866666666666667,1.1333333333333333,1.3222222222222222,False,0.6482,0.8633,False,0.03241
42.30769230769231,0.5923076923076923,1.8,1.2444444444444445,False,1.1039,0.7609,False,0.05519500000000001
42.30769230769231,0.597948717948718,1.5777777777777777,1.1666666666666665,False,1.3053,0.6882,False,0.06526499999999999
42.30769230769231,0.6035897435897436,1.6888888888888889,1.0888888888888888,False,1.224,0.7274,False,0.0612
42.30769230769231,0.6092307692307692,1.6888888888888889,1.011111111111111,False,0.9842,0.9504,False,0.04921
42.30769230769231,0.6148717948717949,1.0222222222222221,1.3222222222222222,False,1.0377,1.0002,False,0.051885
42.30769230769231,0.6205128205128205,1.4666666666666668,1.3222222222222222,False,0.8422,0.762,False,0.042109999999999995
42.30769230769231,0.6261538461538462,0.9111111111111112,1.1666666666666665,False,1.9898,0.4686,False,0.09949
42.30769230769231,0.6317948717948718,1.8,1.1666666666666665,False,0.973,0.5017,False,0.04865
42.30769230769231,0.6374358974358975,1.0222222222222221,0.7,False,1.1943,0.6211,False,0.059715
42.30769230769231,0.6430769230769231,1.2444444444444445,1.2444444444444445,False,0.6585,0.7424,False,0.032924999999999996
42.30769230769231,0.6487179487179487,1.3555555555555556,1.2444444444444445,False,0.6672,0.8437,False,0.03336
42.30769230769231,0.6543589743589744,1.2444444444444445,1.2444444444444445,False,2.4516,0.5793,True,0.12258
42.30769230769231,0.66,1.8,1.3222222222222222,False,1.4682,0.6598,False,0.07341
