Amplitude_Deg,Frequency_Hz,Start_Amp_Mult,Start_Freq_Mult,Fell,Distance_Traversed,CoT,Passed
30.0,0.5471794871794873,1.3555555555555556,0.7,False,0.1183,1.7808,False
30.0,0.5471794871794873,1.3555555555555556,0.7777777777777777,False,0.0169,17.1509,False
30.0,0.5471794871794873,1.3555555555555556,0.8555555555555555,True,1.3526,0.4067,False
30.0,0.5471794871794873,1.3555555555555556,0.9333333333333333,True,2.2597,0.3194,False
30.0,0.5471794871794873,1.3555555555555556,1.011111111111111,False,0.2271,1.9558,False
30.0,0.5471794871794873,1.3555555555555556,1.0888888888888888,True,1.136,0.2977,False
30.0,0.5471794871794873,1.3555555555555556,1.1666666666666665,True,0.8366,0.417,False
30.0,0.5471794871794873,1.3555555555555556,1.2444444444444445,False,0.7445,0.5633,False
30.0,0.5471794871794873,1.3555555555555556,1.3222222222222222,True,0.9929,0.4218,False
30.0,0.5471794871794873,1.3555555555555556,1.4,False,0.4456,0.8782,False
30.0,0.5471794871794873,1.4666666666666668,0.7,False,0.2014,0.9466,False
30.0,0.5471794871794873,1.4666666666666668,0.7777777777777777,False,0.0587,3.6179,False
30.0,0.5471794871794873,1.4666666666666668,0.8555555555555555,True,0.9029,0.3687,False
30.0,0.5471794871794873,1.4666666666666668,0.9333333333333333,True,0.4468,1.8242,False
30.0,0.5471794871794873,1.4666666666666668,1.011111111111111,False,0.5901,1.0804,False
30.0,0.5471794871794873,1.4666666666666668,1.0888888888888888,True,0.367,1.0385,False
30.0,0.5471794871794873,1.4666666666666668,1.1666666666666665,False,1.2267,0.564,False
30.0,0.5471794871794873,1.4666666666666668,1.2444444444444445,True,0.8205,0.373,False
30.0,0.5471794871794873,1.4666666666666668,1.3222222222222222,False,0.4959,0.4979,False
30.0,0.5471794871794873,1.4666666666666668,1.4,True,0.5799,0.5805,False
30.0,0.5471794871794873,1.5777777777777777,0.7,False,0.1292,1.217,False
30.0,0.5471794871794873,1.5777777777777777,0.7777777777777777,False,0.1362,1.6598,False
30.0,0.5471794871794873,1.5777777777777777,0.8555555555555555,False,0.2136,1.594,False
30.0,0.5471794871794873,1.5777777777777777,0.9333333333333333,True,2.4835,0.2531,False
30.0,0.5471794871794873,1.5777777777777777,1.011111111111111,True,1.1786,0.385,False
30.0,0.5471794871794873,1.5777777777777777,1.0888888888888888,True,1.2854,0.4462,False
30.0,0.5471794871794873,1.5777777777777777,1.1666666666666665,False,0.2252,1.7363,False
30.0,0.5471794871794873,1.5777777777777777,1.2444444444444445,True,1.0226,0.5068,False
30.0,0.5471794871794873,1.5777777777777777,1.3222222222222222,True,0.7773,0.4932,False
30.0,0.5471794871794873,1.5777777777777777,1.4,True,0.5091,0.7559,False
30.0,0.5471794871794873,1.6888888888888889,0.7,False,0.1716,1.3166,False
30.0,0.5471794871794873,1.6888888888888889,0.7777777777777777,True,1.1345,0.2796,False
30.0,0.5471794871794873,1.6888888888888889,0.8555555555555555,True,0.8656,0.4468,False
30.0,0.5471794871794873,1.6888888888888889,0.9333333333333333,False,0.0975,3.8012,False
30.0,0.5471794871794873,1.6888888888888889,1.011111111111111,True,0.8721,0.4121,False
30.0,0.5471794871794873,1.6888888888888889,1.0888888888888888,True,0.9797,0.2923,False
30.0,0.5471794871794873,1.6888888888888889,1.1666666666666665,False,0.3228,1.635,False
30.0,0.5471794871794873,1.6888888888888889,1.2444444444444445,False,0.0175,11.3905,False
30.0,0.5471794871794873,1.6888888888888889,1.3222222222222222,False,0.1628,1.7793,False
30.0,0.5471794871794873,1.6888888888888889,1.4,True,0.9819,0.2844,False
30.0,0.5471794871794873,1.8,0.7,False,0.2146,0.9028,False
30.0,0.5471794871794873,1.8,0.7777777777777777,False,0.2538,1.0097,False
30.0,0.5471794871794873,1.8,0.8555555555555555,False,0.4079,1.1187,False
30.0,0.5471794871794873,1.8,0.9333333333333333,False,0.8652,0.6248,False
30.0,0.5471794871794873,1.8,1.011111111111111,True,1.0347,0.2979,False
30.0,0.5471794871794873,1.8,1.0888888888888888,True,0.9873,0.4666,False
30.0,0.5471794871794873,1.8,1.1666666666666665,False,2.0604,0.4036,True
30.0,0.5471794871794873,1.8,1.2444444444444445,False,0.1278,1.9203,False
30.0,0.5471794871794873,1.8,1.3222222222222222,False,0.5458,0.8852,False
30.0,0.5471794871794873,1.8,1.4,True,0.7598,0.3322,False
30.0,0.5528205128205128,0.8,0.7,False,0.1857,1.2839,False
30.0,0.5528205128205128,0.8,0.7777777777777777,True,0.54,0.7103,False
30.0,0.5528205128205128,0.8,0.8555555555555555,False,0.4871,0.8796,False
30.0,0.5528205128205128,0.8,0.9333333333333333,False,0.0321,4.646,False
30.0,0.5528205128205128,0.8,1.011111111111111,False,0.0249,8.0255,False
30.0,0.5528205128205128,0.8,1.0888888888888888,False,0.0669,2.6603,False
30.0,0.5528205128205128,0.8,1.1666666666666665,True,0.9195,0.3247,False
30.0,0.5528205128205128,0.8,1.2444444444444445,True,0.9759,0.3918,False
30.0,0.5528205128205128,0.8,1.3222222222222222,False,0.5351,0.6831,False
30.0,0.5528205128205128,0.8,1.4,False,0.0224,6.2181,False
30.0,0.5528205128205128,0.9111111111111112,0.7,False,0.0465,6.2632,False
30.0,0.5528205128205128,0.9111111111111112,0.7777777777777777,True,0.5614,0.7906,False
30.0,0.5528205128205128,0.9111111111111112,0.8555555555555555,True,0.8776,0.2922,False
30.0,0.5528205128205128,0.9111111111111112,0.9333333333333333,True,1.1344,0.5044,False
30.0,0.5528205128205128,0.9111111111111112,1.011111111111111,False,0.0634,3.9053,False
30.0,0.5528205128205128,0.9111111111111112,1.0888888888888888,False,0.0811,1.7922,False
30.0,0.5528205128205128,0.9111111111111112,1.1666666666666665,True,0.7347,0.5756,False
30.0,0.5528205128205128,0.9111111111111112,1.2444444444444445,True,0.9423,0.4023,False
30.0,0.5528205128205128,0.9111111111111112,1.3222222222222222,True,0.8676,0.4576,False
30.0,0.5528205128205128,0.9111111111111112,1.4,False,0.0753,4.8158,False
30.0,0.5528205128205128,1.0222222222222221,0.7,True,0.9745,0.2624,False
30.0,0.5528205128205128,1.0222222222222221,0.7777777777777777,False,0.5309,0.6651,False
30.0,0.5528205128205128,1.0222222222222221,0.8555555555555555,True,1.7054,0.253,False
30.0,0.5528205128205128,1.0222222222222221,0.9333333333333333,False,0.1319,3.3221,False
30.0,0.5528205128205128,1.0222222222222221,1.011111111111111,False,0.5607,0.5788,False
30.0,0.5528205128205128,1.0222222222222221,1.0888888888888888,True,1.1077,0.2553,False
30.0,0.5528205128205128,1.0222222222222221,1.1666666666666665,True,2.0749,0.3074,False
30.0,0.5528205128205128,1.0222222222222221,1.2444444444444445,True,1.2559,0.6115,False
30.0,0.5528205128205128,1.0222222222222221,1.3222222222222222,True,1.5036,0.3232,False
30.0,0.5528205128205128,1.0222222222222221,1.4,False,1.5061,0.3132,False
30.0,0.5528205128205128,1.1333333333333333,0.7,False,0.6585,0.5005,False
30.0,0.5528205128205128,1.1333333333333333,0.7777777777777777,False,0.3906,0.7993,False
30.0,0.5528205128205128,1.1333333333333333,0.8555555555555555,False,0.3054,1.0873,False
30.0,0.5528205128205128,1.1333333333333333,0.9333333333333333,False,0.3513,0.9221,False
30.0,0.5528205128205128,1.1333333333333333,1.011111111111111,True,1.7794,0.193,False
30.0,0.5528205128205128,1.1333333333333333,1.0888888888888888,False,0.177,1.1247,False
30.0,0.5528205128205128,1.1333333333333333,1.1666666666666665,True,0.7276,0.4914,False
30.0,0.5528205128205128,1.1333333333333333,1.2444444444444445,True,1.2911,0.3202,False
30.0,0.5528205128205128,1.1333333333333333,1.3222222222222222,True,1.0777,0.2594,False
30.0,0.5528205128205128,1.1333333333333333,1.4,True,1.0009,0.2919,False
30.0,0.5528205128205128,1.2444444444444445,0.7,False,0.1007,1.7401,False
30.0,0.5528205128205128,1.2444444444444445,0.7777777777777777,True,1.1333,0.2688,False
30.0,0.5528205128205128,1.2444444444444445,0.8555555555555555,False,0.5286,0.5527,False
30.0,0.5528205128205128,1.2444444444444445,0.9333333333333333,False,0.3285,0.7765,False
30.0,0.5528205128205128,1.2444444444444445,1.011111111111111,True,0.6931,0.3902,False
30.0,0.5528205128205128,1.2444444444444445,1.0888888888888888,False,0.0672,2.6906,False
30.0,0.5528205128205128,1.2444444444444445,1.1666666666666665,False,0.0226,14.357,False
30.0,0.5528205128205128,1.2444444444444445,1.2444444444444445,True,1.2773,0.216,False
30.0,0.5528205128205128,1.2444444444444445,1.3222222222222222,True,1.2323,0.2527,False
30.0,0.5528205128205128,1.2444444444444445,1.4,False,0.8535,0.6214,False
30.0,0.5528205128205128,1.3555555555555556,0.7,False,0.0554,3.3697,False
30.0,0.5528205128205128,1.3555555555555556,0.7777777777777777,True,0.6475,0.3879,False
30.0,0.5528205128205128,1.3555555555555556,0.8555555555555555,False,0.77,0.6507,False
30.0,0.5528205128205128,1.3555555555555556,0.9333333333333333,False,0.2345,1.4735,False
30.0,0.5528205128205128,1.3555555555555556,1.011111111111111,True,1.6764,0.261,False
30.0,0.5528205128205128,1.3555555555555556,1.0888888888888888,False,0.3314,1.0759,False
30.0,0.5528205128205128,1.3555555555555556,1.1666666666666665,False,0.5629,0.401,False
30.0,0.5528205128205128,1.3555555555555556,1.2444444444444445,False,0.2934,1.0148,False
30.0,0.5528205128205128,1.3555555555555556,1.3222222222222222,False,0.7013,0.5808,False
30.0,0.5528205128205128,1.3555555555555556,1.4,False,0.4755,0.7365,False
30.0,0.5528205128205128,1.4666666666666668,0.7,False,0.1257,1.4851,False
30.0,0.5528205128205128,1.4666666666666668,0.7777777777777777,False,0.1965,0.769,False
30.0,0.5528205128205128,1.4666666666666668,0.8555555555555555,True,0.9938,0.3156,False
30.0,0.5528205128205128,1.4666666666666668,0.9333333333333333,True,0.6289,0.5578,False
30.0,0.5528205128205128,1.4666666666666668,1.011111111111111,False,0.4471,0.6568,False
30.0,0.5528205128205128,1.4666666666666668,1.0888888888888888,True,0.7391,0.3783,False
30.0,0.5528205128205128,1.4666666666666668,1.1666666666666665,False,0.1426,1.7798,False
30.0,0.5528205128205128,1.4666666666666668,1.2444444444444445,False,0.0382,6.1979,False
30.0,0.5528205128205128,1.4666666666666668,1.3222222222222222,False,0.4907,0.6467,False
30.0,0.5528205128205128,1.4666666666666668,1.4,False,1.4097,0.4094,False
30.0,0.5528205128205128,1.5777777777777777,0.7,False,0.1169,1.5608,False
30.0,0.5528205128205128,1.5777777777777777,0.7777777777777777,False,0.2567,0.9581,False
30.0,0.5528205128205128,1.5777777777777777,0.8555555555555555,True,0.8887,0.5247,False
30.0,0.5528205128205128,1.5777777777777777,0.9333333333333333,False,0.5745,0.7959,False
30.0,0.5528205128205128,1.5777777777777777,1.011111111111111,False,0.0659,8.8864,False
30.0,0.5528205128205128,1.5777777777777777,1.0888888888888888,True,0.6347,0.6595,False
30.0,0.5528205128205128,1.5777777777777777,1.1666666666666665,True,0.7067,0.4864,False
30.0,0.5528205128205128,1.5777777777777777,1.2444444444444445,False,0.1697,1.4281,False
30.0,0.5528205128205128,1.5777777777777777,1.3222222222222222,False,0.1749,1.663,False
30.0,0.5528205128205128,1.5777777777777777,1.4,False,0.4151,1.0348,False
30.0,0.5528205128205128,1.6888888888888889,0.7,False,0.0822,3.5959,False
30.0,0.5528205128205128,1.6888888888888889,0.7777777777777777,False,0.0851,2.1288,False
30.0,0.5528205128205128,1.6888888888888889,0.8555555555555555,False,0.2308,1.6679,False
30.0,0.5528205128205128,1.6888888888888889,0.9333333333333333,False,0.3794,1.2052,False
30.0,0.5528205128205128,1.6888888888888889,1.011111111111111,True,0.9931,0.4235,False
30.0,0.5528205128205128,1.6888888888888889,1.0888888888888888,False,0.6876,0.6987,False
30.0,0.5528205128205128,1.6888888888888889,1.1666666666666665,False,0.829,0.6118,False
30.0,0.5528205128205128,1.6888888888888889,1.2444444444444445,False,0.608,0.4398,False
30.0,0.5528205128205128,1.6888888888888889,1.3222222222222222,False,0.2213,1.1353,False
30.0,0.5528205128205128,1.6888888888888889,1.4,True,1.1748,0.2744,False
30.0,0.5528205128205128,1.8,0.7,False,0.1165,1.5936,False
30.0,0.5528205128205128,1.8,0.7777777777777777,False,0.3019,0.9105,False
30.0,0.5528205128205128,1.8,0.8555555555555555,False,0.3673,1.2344,False
30.0,0.5528205128205128,1.8,0.9333333333333333,False,0.2559,1.1636,False
30.0,0.5528205128205128,1.8,1.011111111111111,True,0.811,0.4416,False
30.0,0.5528205128205128,1.8,1.0888888888888888,False,0.1466,2.4397,False
30.0,0.5528205128205128,1.8,1.1666666666666665,True,1.5313,0.3109,False
30.0,0.5528205128205128,1.8,1.2444444444444445,True,1.2735,0.3647,False
30.0,0.5528205128205128,1.8,1.3222222222222222,False,0.4134,0.6823,False
30.0,0.5528205128205128,1.8,1.4,True,1.0754,0.4027,False
30.0,0.5584615384615386,0.8,0.7,True,0.1909,2.6979,False
30.0,0.5584615384615386,0.8,0.7777777777777777,True,1.1919,0.2928,False
30.0,0.5584615384615386,0.8,0.8555555555555555,False,0.1145,3.5122,False
30.0,0.5584615384615386,0.8,0.9333333333333333,False,0.2298,1.7171,False
30.0,0.5584615384615386,0.8,1.011111111111111,True,1.0204,0.2952,False
30.0,0.5584615384615386,0.8,1.0888888888888888,False,0.3001,1.226,False
30.0,0.5584615384615386,0.8,1.1666666666666665,False,0.2131,0.7317,False
30.0,0.5584615384615386,0.8,1.2444444444444445,False,0.0983,1.914,False
30.0,0.5584615384615386,0.8,1.3222222222222222,False,0.1079,1.4701,False
30.0,0.5584615384615386,0.8,1.4,False,0.1876,1.23,False
30.0,0.5584615384615386,0.9111111111111112,0.7,True,0.6675,0.5492,False
30.0,0.5584615384615386,0.9111111111111112,0.7777777777777777,True,1.3074,0.3225,False
30.0,0.5584615384615386,0.9111111111111112,0.8555555555555555,False,0.215,1.8758,False
30.0,0.5584615384615386,0.9111111111111112,0.9333333333333333,False,0.5079,0.8876,False
30.0,0.5584615384615386,0.9111111111111112,1.011111111111111,False,0.0354,4.4783,False
30.0,0.5584615384615386,0.9111111111111112,1.0888888888888888,False,0.7613,0.4108,False
30.0,0.5584615384615386,0.9111111111111112,1.1666666666666665,True,1.2457,0.2466,False
30.0,0.5584615384615386,0.9111111111111112,1.2444444444444445,True,0.7455,0.4701,False
30.0,0.5584615384615386,0.9111111111111112,1.3222222222222222,False,0.1155,2.7236,False
30.0,0.5584615384615386,0.9111111111111112,1.4,False,0.3072,1.1946,False
30.0,0.5584615384615386,1.0222222222222221,0.7,False,0.3507,0.9742,False
30.0,0.5584615384615386,1.0222222222222221,0.7777777777777777,False,0.0806,3.0044,False
30.0,0.5584615384615386,1.0222222222222221,0.8555555555555555,False,0.2898,1.0385,False
30.0,0.5584615384615386,1.0222222222222221,0.9333333333333333,False,0.0709,3.1797,False
30.0,0.5584615384615386,1.0222222222222221,1.011111111111111,True,1.2861,0.2929,False
30.0,0.5584615384615386,1.0222222222222221,1.0888888888888888,True,0.4804,0.8838,False
30.0,0.5584615384615386,1.0222222222222221,1.1666666666666665,True,0.8807,0.3237,False
30.0,0.5584615384615386,1.0222222222222221,1.2444444444444445,True,1.6261,0.2227,False
30.0,0.5584615384615386,1.0222222222222221,1.3222222222222222,True,1.2387,0.2413,False
30.0,0.5584615384615386,1.0222222222222221,1.4,False,0.1344,2.0363,False
30.0,0.5584615384615386,1.1333333333333333,0.7,True,0.9296,0.3458,False
30.0,0.5584615384615386,1.1333333333333333,0.7777777777777777,False,0.0999,2.4322,False
30.0,0.5584615384615386,1.1333333333333333,0.8555555555555555,True,0.7737,0.3541,False
30.0,0.5584615384615386,1.1333333333333333,0.9333333333333333,False,0.4891,0.7246,False
30.0,0.5584615384615386,1.1333333333333333,1.011111111111111,False,0.4056,0.7031,False
30.0,0.5584615384615386,1.1333333333333333,1.0888888888888888,False,0.2178,0.9115,False
30.0,0.5584615384615386,1.1333333333333333,1.1666666666666665,True,0.6917,0.4059,False
30.0,0.5584615384615386,1.1333333333333333,1.2444444444444445,True,1.6364,0.2673,False
30.0,0.5584615384615386,1.1333333333333333,1.3222222222222222,False,0.2713,1.3891,False
30.0,0.5584615384615386,1.1333333333333333,1.4,True,1.4761,0.3132,False
30.0,0.5584615384615386,1.2444444444444445,0.7,False,0.9577,0.5658,False
30.0,0.5584615384615386,1.2444444444444445,0.7777777777777777,False,0.1054,2.903,False
30.0,0.5584615384615386,1.2444444444444445,0.8555555555555555,True,1.6319,0.189,False
30.0,0.5584615384615386,1.2444444444444445,0.9333333333333333,False,0.4284,0.8801,False
30.0,0.5584615384615386,1.2444444444444445,1.011111111111111,False,0.407,0.6999,False
30.0,0.5584615384615386,1.2444444444444445,1.0888888888888888,False,0.0752,2.7507,False
30.0,0.5584615384615386,1.2444444444444445,1.1666666666666665,False,0.482,0.6196,False
30.0,0.5584615384615386,1.2444444444444445,1.2444444444444445,False,0.1501,1.7319,False
30.0,0.5584615384615386,1.2444444444444445,1.3222222222222222,True,2.0664,0.2192,False
30.0,0.5584615384615386,1.2444444444444445,1.4,False,0.3183,0.9804,False
30.0,0.5584615384615386,1.3555555555555556,0.7,False,0.1219,1.5227,False
30.0,0.5584615384615386,1.3555555555555556,0.7777777777777777,False,0.6283,0.7638,False
30.0,0.5584615384615386,1.3555555555555556,0.8555555555555555,False,1.2852,0.4123,False
30.0,0.5584615384615386,1.3555555555555556,0.9333333333333333,True,1.8109,0.1765,False
30.0,0.5584615384615386,1.3555555555555556,1.011111111111111,False,0.3332,1.0298,False
30.0,0.5584615384615386,1.3555555555555556,1.0888888888888888,False,0.0763,2.2483,False
30.0,0.5584615384615386,1.3555555555555556,1.1666666666666665,False,0.4449,0.7495,False
30.0,0.5584615384615386,1.3555555555555556,1.2444444444444445,False,0.3354,0.7743,False
30.0,0.5584615384615386,1.3555555555555556,1.3222222222222222,True,1.5512,0.2001,False
30.0,0.5584615384615386,1.3555555555555556,1.4,True,0.5726,0.6527,False
30.0,0.5584615384615386,1.4666666666666668,0.7,False,0.177,1.0007,False
30.0,0.5584615384615386,1.4666666666666668,0.7777777777777777,True,0.8006,0.3906,False
30.0,0.5584615384615386,1.4666666666666668,0.8555555555555555,False,0.8781,0.4986,False
30.0,0.5584615384615386,1.4666666666666668,0.9333333333333333,True,1.2659,0.3274,False
30.0,0.5584615384615386,1.4666666666666668,1.011111111111111,True,0.3184,1.7384,False
30.0,0.5584615384615386,1.4666666666666668,1.0888888888888888,True,0.7354,0.5187,False
30.0,0.5584615384615386,1.4666666666666668,1.1666666666666665,False,0.3514,0.742,False
30.0,0.5584615384615386,1.4666666666666668,1.2444444444444445,True,0.913,0.5008,False
30.0,0.5584615384615386,1.4666666666666668,1.3222222222222222,True,0.6007,0.7032,False
30.0,0.5584615384615386,1.4666666666666668,1.4,False,0.5112,0.7467,False
30.0,0.5584615384615386,1.5777777777777777,0.7,False,0.1779,1.2161,False
30.0,0.5584615384615386,1.5777777777777777,0.7777777777777777,False,0.073,5.4559,False
30.0,0.5584615384615386,1.5777777777777777,0.8555555555555555,True,0.9706,0.2703,False
30.0,0.5584615384615386,1.5777777777777777,0.9333333333333333,False,0.8997,0.8676,False
30.0,0.5584615384615386,1.5777777777777777,1.011111111111111,True,0.9723,0.262,False
30.0,0.5584615384615386,1.5777777777777777,1.0888888888888888,True,0.5916,0.6644,False
30.0,0.5584615384615386,1.5777777777777777,1.1666666666666665,False,0.1662,1.4663,False
30.0,0.5584615384615386,1.5777777777777777,1.2444444444444445,False,0.2986,1.0043,False
30.0,0.5584615384615386,1.5777777777777777,1.3222222222222222,False,0.4254,0.5942,False
30.0,0.5584615384615386,1.5777777777777777,1.4,True,0.5504,0.6169,False
30.0,0.5584615384615386,1.6888888888888889,0.7,False,0.0253,7.4969,False
30.0,0.5584615384615386,1.6888888888888889,0.7777777777777777,False,0.2496,1.2628,False
30.0,0.5584615384615386,1.6888888888888889,0.8555555555555555,True,1.1588,0.2669,False
30.0,0.5584615384615386,1.6888888888888889,0.9333333333333333,False,0.4614,1.0897,False
30.0,0.5584615384615386,1.6888888888888889,1.011111111111111,True,1.5743,0.2638,False
30.0,0.5584615384615386,1.6888888888888889,1.0888888888888888,True,0.6786,0.4945,False
30.0,0.5584615384615386,1.6888888888888889,1.1666666666666665,True,1.5673,0.2193,False
30.0,0.5584615384615386,1.6888888888888889,1.2444444444444445,False,0.2848,1.6062,False
30.0,0.5584615384615386,1.6888888888888889,1.3222222222222222,True,0.9724,0.417,False
30.0,0.5584615384615386,1.6888888888888889,1.4,False,0.5366,0.6979,False
30.0,0.5584615384615386,1.8,0.7,False,0.1535,1.4881,False
30.0,0.5584615384615386,1.8,0.7777777777777777,False,0.1888,1.8187,False
30.0,0.5584615384615386,1.8,0.8555555555555555,True,0.5824,0.9118,False
30.0,0.5584615384615386,1.8,0.9333333333333333,True,0.8928,0.5854,False
30.0,0.5584615384615386,1.8,1.011111111111111,True,1.2688,0.2533,False
30.0,0.5584615384615386,1.8,1.0888888888888888,False,0.3029,1.0634,False
30.0,0.5584615384615386,1.8,1.1666666666666665,True,1.157,0.4063,False
30.0,0.5584615384615386,1.8,1.2444444444444445,False,0.4554,0.6576,False
30.0,0.5584615384615386,1.8,1.3222222222222222,False,0.117,2.6633,False
30.0,0.5584615384615386,1.8,1.4,True,0.7354,0.4935,False
30.0,0.5641025641025641,0.8,0.7,True,1.6104,0.3228,False
30.0,0.5641025641025641,0.8,0.7777777777777777,True,2.4371,0.2521,False
30.0,0.5641025641025641,0.8,0.8555555555555555,False,0.2484,1.1217,False
30.0,0.5641025641025641,0.8,0.9333333333333333,False,0.2995,1.2908,False
30.0,0.5641025641025641,0.8,1.011111111111111,False,0.1037,1.3317,False
30.0,0.5641025641025641,0.8,1.0888888888888888,False,0.2159,2.0203,False
30.0,0.5641025641025641,0.8,1.1666666666666665,False,0.0578,2.966,False
30.0,0.5641025641025641,0.8,1.2444444444444445,False,0.1307,1.1379,False
30.0,0.5641025641025641,0.8,1.3222222222222222,False,0.0666,2.1381,False
30.0,0.5641025641025641,0.8,1.4,False,0.0302,4.7099,False
30.0,0.5641025641025641,0.9111111111111112,0.7,False,0.1497,1.8457,False
30.0,0.5641025641025641,0.9111111111111112,0.7777777777777777,False,0.1104,2.9767,False
30.0,0.5641025641025641,0.9111111111111112,0.8555555555555555,True,1.5305,0.1759,False
30.0,0.5641025641025641,0.9111111111111112,0.9333333333333333,True,0.8441,0.3388,False
30.0,0.5641025641025641,0.9111111111111112,1.011111111111111,True,0.457,0.8935,False
30.0,0.5641025641025641,0.9111111111111112,1.0888888888888888,True,1.019,0.2667,False
30.0,0.5641025641025641,0.9111111111111112,1.1666666666666665,False,0.156,1.8232,False
30.0,0.5641025641025641,0.9111111111111112,1.2444444444444445,False,0.3313,0.8498,False
30.0,0.5641025641025641,0.9111111111111112,1.3222222222222222,False,0.2368,1.3301,False
30.0,0.5641025641025641,0.9111111111111112,1.4,False,0.2255,1.3291,False
30.0,0.5641025641025641,1.0222222222222221,0.7,False,0.0242,6.6283,False
30.0,0.5641025641025641,1.0222222222222221,0.7777777777777777,False,0.1192,1.5975,False
30.0,0.5641025641025641,1.0222222222222221,0.8555555555555555,False,0.1398,1.6483,False
30.0,0.5641025641025641,1.0222222222222221,0.9333333333333333,False,0.1865,1.2794,False
30.0,0.5641025641025641,1.0222222222222221,1.011111111111111,False,0.4525,0.764,False
30.0,0.5641025641025641,1.0222222222222221,1.0888888888888888,True,0.9192,0.353,False
30.0,0.5641025641025641,1.0222222222222221,1.1666666666666665,True,2.4221,0.2729,False
30.0,0.5641025641025641,1.0222222222222221,1.2444444444444445,False,0.1167,1.9608,False
30.0,0.5641025641025641,1.0222222222222221,1.3222222222222222,False,0.2004,1.2875,False
30.0,0.5641025641025641,1.0222222222222221,1.4,True,1.5876,0.2553,False
30.0,0.5641025641025641,1.1333333333333333,0.7,False,0.27,0.7647,False
30.0,0.5641025641025641,1.1333333333333333,0.7777777777777777,False,0.3334,1.3155,False
30.0,0.5641025641025641,1.1333333333333333,0.8555555555555555,True,1.7603,0.3596,False
30.0,0.5641025641025641,1.1333333333333333,0.9333333333333333,False,0.131,2.2392,False
30.0,0.5641025641025641,1.1333333333333333,1.011111111111111,False,0.3939,1.031,False
30.0,0.5641025641025641,1.1333333333333333,1.0888888888888888,False,0.2094,0.9687,False
30.0,0.5641025641025641,1.1333333333333333,1.1666666666666665,False,0.0977,2.0473,False
30.0,0.5641025641025641,1.1333333333333333,1.2444444444444445,False,0.3468,1.7172,False
30.0,0.5641025641025641,1.1333333333333333,1.3222222222222222,True,0.9447,0.3207,False
30.0,0.5641025641025641,1.1333333333333333,1.4,True,0.9417,0.3037,False
30.0,0.5641025641025641,1.2444444444444445,0.7,False,0.1273,1.5237,False
30.0,0.5641025641025641,1.2444444444444445,0.7777777777777777,False,0.0038,71.9919,False
30.0,0.5641025641025641,1.2444444444444445,0.8555555555555555,True,1.4256,0.4178,False
30.0,0.5641025641025641,1.2444444444444445,0.9333333333333333,False,0.3501,0.9526,False
30.0,0.5641025641025641,1.2444444444444445,1.011111111111111,False,0.5789,0.7299,False
30.0,0.5641025641025641,1.2444444444444445,1.0888888888888888,False,0.4762,0.6686,False
30.0,0.5641025641025641,1.2444444444444445,1.1666666666666665,False,1.7282,0.2885,False
30.0,0.5641025641025641,1.2444444444444445,1.2444444444444445,False,0.3929,0.8712,False
30.0,0.5641025641025641,1.2444444444444445,1.3222222222222222,False,0.257,1.1674,False
30.0,0.5641025641025641,1.2444444444444445,1.4,False,0.476,0.6504,False
30.0,0.5641025641025641,1.3555555555555556,0.7,False,0.2165,0.7748,False
30.0,0.5641025641025641,1.3555555555555556,0.7777777777777777,False,0.2073,1.5842,False
30.0,0.5641025641025641,1.3555555555555556,0.8555555555555555,False,0.4319,0.8092,False
30.0,0.5641025641025641,1.3555555555555556,0.9333333333333333,True,1.1511,0.2185,False
30.0,0.5641025641025641,1.3555555555555556,1.011111111111111,True,0.6905,0.564,False
30.0,0.5641025641025641,1.3555555555555556,1.0888888888888888,False,0.0813,3.4122,False
30.0,0.5641025641025641,1.3555555555555556,1.1666666666666665,False,0.027,8.2142,False
30.0,0.5641025641025641,1.3555555555555556,1.2444444444444445,False,0.6357,0.4364,False
30.0,0.5641025641025641,1.3555555555555556,1.3222222222222222,True,1.7168,0.1731,False
30.0,0.5641025641025641,1.3555555555555556,1.4,True,1.0359,0.2092,False
30.0,0.5641025641025641,1.4666666666666668,0.7,False,0.2298,0.7169,False
30.0,0.5641025641025641,1.4666666666666668,0.7777777777777777,True,0.5712,0.8402,False
30.0,0.5641025641025641,1.4666666666666668,0.8555555555555555,False,0.5958,0.7911,False
30.0,0.5641025641025641,1.4666666666666668,0.9333333333333333,True,1.4609,0.2011,False
30.0,0.5641025641025641,1.4666666666666668,1.011111111111111,True,0.9577,0.3086,False
30.0,0.5641025641025641,1.4666666666666668,1.0888888888888888,True,0.7197,0.7198,False
30.0,0.5641025641025641,1.4666666666666668,1.1666666666666665,False,0.4117,0.5043,False
30.0,0.5641025641025641,1.4666666666666668,1.2444444444444445,True,1.1738,0.3118,False
30.0,0.5641025641025641,1.4666666666666668,1.3222222222222222,False,0.1425,1.9602,False
30.0,0.5641025641025641,1.4666666666666668,1.4,True,0.8159,0.3247,False
30.0,0.5641025641025641,1.5777777777777777,0.7,False,0.1472,1.3972,False
30.0,0.5641025641025641,1.5777777777777777,0.7777777777777777,True,2.3086,0.2777,False
30.0,0.5641025641025641,1.5777777777777777,0.8555555555555555,False,0.7845,0.6382,False
30.0,0.5641025641025641,1.5777777777777777,0.9333333333333333,False,0.6764,0.7067,False
30.0,0.5641025641025641,1.5777777777777777,1.011111111111111,False,0.096,2.225,False
